  0.138061E-02  0.186879E+08  0.186854E+08  0.311624E+06  0.244083E+06  0.000000E+00  0.186875E+08
  0.152511E-02  0.185443E+08  0.185417E+08  0.217888E+06  0.163377E+06  0.000000E+00  0.185439E+08
  0.168474E-02  0.183919E+08  0.183893E+08  0.208182E+06  0.000000E+00  0.000000E+00  0.183915E+08
  0.186108E-02  0.182280E+08  0.182254E+08  0.154471E+06  0.000000E+00  0.000000E+00  0.182276E+08
  0.205587E-02  0.180519E+08  0.180494E+08  0.652156E+05  0.000000E+00  0.000000E+00  0.180515E+08
  0.227106E-02  0.178652E+08  0.178626E+08  0.499413E+05  0.000000E+00  0.000000E+00  0.178648E+08
  0.250876E-02  0.176681E+08  0.176654E+08  0.493126E+05  0.000000E+00  0.000000E+00  0.176677E+08
  0.277135E-02  0.174582E+08  0.174554E+08  0.163361E+05  0.000000E+00  0.000000E+00  0.174578E+08
  0.306141E-02  0.172351E+08  0.172321E+08  0.242951E+05  0.000000E+00  0.000000E+00  0.172346E+08
  0.338185E-02  0.169991E+08  0.169960E+08  0.528906E+04  0.000000E+00  0.000000E+00  0.169986E+08
  0.373581E-02  0.167485E+08  0.167452E+08  0.495636E+04  0.000000E+00  0.000000E+00  0.167480E+08
  0.412683E-02  0.164830E+08  0.164794E+08 -0.608002E+04  0.000000E+00  0.000000E+00  0.164824E+08
  0.455878E-02  0.162014E+08  0.161974E+08 -0.158771E+04  0.000000E+00  0.000000E+00  0.162007E+08
  0.503593E-02  0.159028E+08  0.158984E+08  0.779094E+03  0.000000E+00  0.000000E+00  0.159021E+08
  0.556303E-02  0.155862E+08  0.155814E+08 -0.210853E+04  0.000000E+00  0.000000E+00  0.155855E+08
  0.614529E-02  0.152509E+08  0.152455E+08 -0.271709E+04  0.000000E+00  0.000000E+00  0.152501E+08
  0.678851E-02  0.148960E+08  0.148900E+08 -0.349991E+04  0.000000E+00  0.000000E+00  0.148951E+08
  0.749904E-02  0.145208E+08  0.145139E+08 -0.291657E+04  0.000000E+00  0.000000E+00  0.145197E+08
  0.828395E-02  0.141246E+08  0.141167E+08 -0.148592E+04  0.000000E+00  0.000000E+00  0.141233E+08
  0.915100E-02  0.137066E+08  0.136975E+08 -0.102901E+04  0.000000E+00  0.000000E+00  0.137051E+08
  0.101088E-01  0.132661E+08  0.132557E+08 -0.193932E+04  0.000000E+00  0.000000E+00  0.132645E+08
  0.111669E-01  0.128025E+08  0.127905E+08 -0.119354E+04  0.000000E+00  0.000000E+00  0.128006E+08
  0.123357E-01  0.123151E+08  0.123012E+08 -0.114774E+04  0.000000E+00  0.000000E+00  0.123129E+08
  0.136268E-01  0.118035E+08  0.117874E+08 -0.903403E+03  0.000000E+00  0.000000E+00  0.118009E+08
  0.150531E-01  0.112672E+08  0.112487E+08 -0.720908E+03  0.000000E+00  0.000000E+00  0.112643E+08
  0.166287E-01  0.107065E+08  0.106851E+08 -0.600394E+03  0.000000E+00  0.000000E+00  0.107031E+08
  0.183692E-01  0.101397E+08  0.101153E+08 -0.411346E+03  0.000000E+00  0.000000E+00  0.101359E+08
  0.202918E-01  0.953517E+07  0.950743E+07 -0.430702E+03  0.000000E+00  0.000000E+00  0.953081E+07
  0.224157E-01  0.890053E+07  0.886938E+07 -0.322402E+03  0.000000E+00  0.000000E+00  0.889563E+07
  0.247619E-01  0.826027E+07  0.822577E+07 -0.229374E+03  0.000000E+00  0.000000E+00  0.825484E+07
  0.273536E-01  0.761825E+07  0.758068E+07 -0.203873E+03  0.000000E+00  0.000000E+00  0.761234E+07
  0.302167E-01  0.697236E+07  0.693233E+07 -0.150811E+03  0.000000E+00  0.000000E+00  0.696607E+07
  0.333794E-01  0.633768E+07  0.629617E+07 -0.107222E+03  0.000000E+00  0.000000E+00  0.633115E+07
  0.368731E-01  0.573444E+07  0.569283E+07 -0.936761E+02  0.000000E+00  0.000000E+00  0.572790E+07
  0.407325E-01  0.517597E+07  0.513598E+07 -0.663742E+02  0.000000E+00  0.000000E+00  0.516968E+07
  0.449959E-01  0.467404E+07  0.463759E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.466831E+07
  0.494955E-01  0.426032E+07  0.422893E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.425539E+07
  0.539951E-01  0.393658E+07  0.391078E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.393253E+07
  0.584947E-01  0.367443E+07  0.365398E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.367121E+07
  0.629942E-01  0.345203E+07  0.343609E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.344952E+07
  0.674938E-01  0.325062E+07  0.323792E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.324862E+07
  0.719934E-01  0.305759E+07  0.304675E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.305588E+07
  0.764930E-01  0.287083E+07  0.286057E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.286922E+07
  0.809926E-01  0.268087E+07  0.267021E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.267920E+07
  0.854922E-01  0.249476E+07  0.248311E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.249293E+07
  0.899918E-01  0.231751E+07  0.230470E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.231550E+07
  0.944914E-01  0.215412E+07  0.214036E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.215195E+07
  0.100116E+00  0.197581E+07  0.196157E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.197357E+07
  0.105741E+00  0.183110E+07  0.181733E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.182893E+07
  0.111365E+00  0.171933E+07  0.170690E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.171738E+07
  0.116990E+00  0.163347E+07  0.162291E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.163181E+07
  0.122615E+00  0.156338E+07  0.155478E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.156203E+07
  0.128239E+00  0.149965E+07  0.149271E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.149856E+07
  0.133864E+00  0.143530E+07  0.142944E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.143438E+07
  0.139489E+00  0.136651E+07  0.136108E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.136566E+07
  0.145114E+00  0.129311E+07  0.128757E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.129224E+07
  0.150738E+00  0.121781E+07  0.121181E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.121687E+07
  0.156363E+00  0.114461E+07  0.113809E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.114359E+07
  0.161988E+00  0.107755E+07  0.107067E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.107647E+07
  0.167612E+00  0.101979E+07  0.101285E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.101870E+07
  0.173237E+00  0.972596E+06  0.965943E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.971550E+06
  0.178862E+00  0.934869E+06  0.928778E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.933911E+06
  0.184486E+00  0.903898E+06  0.898515E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.903052E+06
  0.190111E+00  0.876577E+06  0.871897E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.875841E+06
  0.195736E+00  0.850098E+06  0.845989E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.849452E+06
  0.201360E+00  0.822344E+06  0.818596E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.821755E+06
  0.206985E+00  0.792349E+06  0.788739E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.791781E+06
