   212    0.54911E+04    0.66328E+00    0.86611E+01
   213    0.54959E+04    0.68001E+00    0.10033E+02
   214    0.55001E+04    0.69793E+00    0.11417E+02
   215    0.55037E+04    0.71721E+00    0.12814E+02
   216    0.55067E+04    0.73768E+00    0.14225E+02
   217    0.55092E+04    0.75947E+00    0.15647E+02
   218    0.55111E+04    0.78259E+00    0.17080E+02
   219    0.55125E+04    0.80703E+00    0.18526E+02
   220    0.55133E+04    0.83294E+00    0.19980E+02
   221    0.55136E+04    0.86023E+00    0.21444E+02
   222    0.55133E+04    0.88905E+00    0.22918E+02
   223    0.55123E+04    0.91933E+00    0.24401E+02
   224    0.55109E+04    0.95105E+00    0.25891E+02
   225    0.55089E+04    0.98436E+00    0.27391E+02
   226    0.55063E+04    0.10193E+01    0.28896E+02
   227    0.55031E+04    0.10557E+01    0.30408E+02
   228    0.54995E+04    0.10938E+01    0.31926E+02
   229    0.54952E+04    0.11335E+01    0.33448E+02
   230    0.54904E+04    0.11748E+01    0.34976E+02
   231    0.54849E+04    0.12179E+01    0.36508E+02
   232    0.54789E+04    0.12626E+01    0.38044E+02
   233    0.54724E+04    0.13091E+01    0.39581E+02
   234    0.54652E+04    0.13574E+01    0.41121E+02
   235    0.54575E+04    0.14074E+01    0.42663E+02
   236    0.54492E+04    0.14592E+01    0.44205E+02
   237    0.54403E+04    0.15128E+01    0.45747E+02
   238    0.54308E+04    0.15683E+01    0.47290E+02
   239    0.54209E+04    0.16256E+01    0.48831E+02
   240    0.54102E+04    0.16847E+01    0.50370E+02
   241    0.53992E+04    0.17457E+01    0.51906E+02
   242    0.53875E+04    0.18086E+01    0.53440E+02
   243    0.53754E+04    0.18734E+01    0.54970E+02
   244    0.53626E+04    0.19401E+01    0.56496E+02
   245    0.53493E+04    0.20087E+01    0.58016E+02
   246    0.53355E+04    0.20793E+01    0.59532E+02
   247    0.53212E+04    0.21518E+01    0.61041E+02
   248    0.53064E+04    0.22264E+01    0.62543E+02
   249    0.52911E+04    0.23028E+01    0.64037E+02
   250    0.52753E+04    0.23813E+01    0.65523E+02
   251    0.52590E+04    0.24617E+01    0.67001E+02
