  -5.74458E+00   6.55158E-01   1.68456E-01   4.23671E-01   1.79033E-05   1.27410E-05   3.06443E-05
  -5.71381E+00   6.51163E-01   2.70847E-01   3.76192E-01   1.85044E-05   1.06170E-05   2.91214E-05
  -5.68396E+00   6.45089E-01   3.79553E-01   3.28347E-01   1.89381E-05   8.51731E-06   2.74554E-05
  -5.65497E+00   6.36893E-01   4.93456E-01   2.80220E-01   1.91752E-05   6.50377E-06   2.56790E-05
  -5.62680E+00   6.26553E-01   6.10301E-01   2.31927E-01   1.91857E-05   4.64302E-06   2.38288E-05
  -5.59940E+00   6.14101E-01   7.26122E-01   1.83625E-01   1.89404E-05   3.00520E-06   2.19456E-05
  -5.57273E+00   5.99659E-01   8.34474E-01   1.35526E-01   1.84124E-05   1.66136E-06   2.00737E-05
  -5.54676E+00   5.83506E-01   9.25586E-01   8.79145E-02   1.75808E-05   6.79406E-07   1.82602E-05
  -5.52144E+00   5.66141E-01   9.85691E-01   4.11570E-02   1.64348E-05   1.18428E-07   1.65532E-05
  -5.49675E+00   5.48349E-01   9.97184E-01  -4.28105E-03   1.49794E-05   2.11199E-08   1.50006E-05
  -5.47265E+00   5.31230E-01   9.40656E-01  -4.78324E-02   1.32414E-05   4.04912E-07   1.36463E-05
  -5.44912E+00   5.16152E-01   7.99951E-01  -8.88372E-02   1.12748E-05   1.25310E-06   1.25279E-05
  -5.42613E+00   5.04580E-01   5.70190E-01  -1.26573E-01   9.16365E-06   2.50838E-06   1.16720E-05
  -5.40366E+00   4.97791E-01   2.65765E-01  -1.60307E-01   7.01952E-06   4.07183E-06   1.10913E-05
  -5.38168E+00   4.96544E-01  -7.76677E-02  -1.89370E-01   4.97219E-06   5.80958E-06   1.07818E-05
  -5.36017E+00   5.00847E-01  -4.11589E-01  -2.13228E-01   3.15442E-06   7.56739E-06   1.07218E-05
  -5.33912E+00   5.09943E-01  -6.90252E-01  -2.31539E-01   1.68411E-06   9.18995E-06   1.08741E-05
  -5.31850E+00   5.22512E-01  -8.84038E-01  -2.44180E-01   6.48739E-07   1.05400E-05   1.11888E-05
  -5.29830E+00   5.37008E-01  -9.83457E-01  -2.51232E-01   9.60249E-08   1.15128E-05   1.16088E-05
  -5.27849E+00   5.51952E-01  -9.94695E-01  -2.52942E-01   3.20261E-08   1.20428E-05   1.20748E-05
  -5.25908E+00   5.66126E-01  -9.32112E-01  -2.49669E-01   4.25327E-07   1.21050E-05   1.25303E-05
  -5.24003E+00   5.78632E-01  -8.12055E-01  -2.41837E-01   1.21462E-06   1.17107E-05   1.29253E-05
  -5.22134E+00   5.88870E-01  -6.49413E-01  -2.29892E-01   2.31720E-06   1.09018E-05   1.32190E-05
  -5.20299E+00   5.96477E-01  -4.56465E-01  -2.14284E-01   3.63666E-06   9.74483E-06   1.33815E-05
  -5.18497E+00   6.01260E-01  -2.43091E-01  -1.95446E-01   5.06925E-06   8.32535E-06   1.33946E-05
  -5.16727E+00   6.03142E-01  -1.76679E-02  -1.73798E-01   6.50880E-06   6.74293E-06   1.32517E-05
  -5.14988E+00   6.02137E-01   2.11746E-01  -1.49747E-01   7.85071E-06   5.10698E-06   1.29577E-05
  -5.13278E+00   5.98342E-01   4.36097E-01  -1.23700E-01   8.99562E-06   3.53225E-06   1.25279E-05
  -5.11598E+00   5.91952E-01   6.43990E-01  -9.60785E-02   9.85339E-06   2.13378E-06   1.19872E-05
  -5.09945E+00   5.83303E-01   8.20481E-01  -6.73340E-02   1.03480E-05   1.02043E-06   1.13685E-05
  -5.08319E+00   5.72915E-01   9.46479E-01  -3.79653E-02   1.04241E-05   2.86623E-07   1.07107E-05
  -5.06719E+00   5.61545E-01   9.99584E-01  -8.53373E-03   1.00542E-05   2.08930E-09   1.00563E-05
  -5.05144E+00   5.50202E-01   9.57576E-01   2.03302E-02   9.24762E-06   2.00414E-07   9.44803E-06
  -5.03593E+00   5.40094E-01   8.05404E-01   4.79318E-02   8.05659E-06   8.68383E-07   8.92497E-06
  -5.02067E+00   5.32470E-01   5.44668E-01   7.35370E-02   6.57932E-06   1.93943E-06   8.51874E-06
  -5.00563E+00   5.28376E-01   2.01160E-01   9.64166E-02   4.95450E-06   3.29503E-06   8.24953E-06
  -4.99081E+00   5.28383E-01  -1.76014E-01   1.15907E-01   3.34678E-06   4.77660E-06   8.12338E-06
  -4.97621E+00   5.32412E-01  -5.26718E-01   1.31472E-01   1.92420E-06   6.20711E-06   8.13131E-06
  -4.96183E+00   5.39755E-01  -7.98042E-01   1.42751E-01   8.33123E-07   7.41735E-06   8.25047E-06
  -4.94764E+00   5.49266E-01  -9.58048E-01   1.49577E-01   1.77194E-07   8.27026E-06   8.44746E-06
  -4.93365E+00   5.59645E-01  -9.98751E-01   1.51966E-01   5.42200E-09   8.67732E-06   8.68275E-06
  -4.91986E+00   5.69674E-01  -9.30344E-01   1.50084E-01   3.10514E-07   8.60512E-06   8.91563E-06
  -4.90626E+00   5.78368E-01  -7.72687E-01   1.44207E-01   1.03526E-06   8.07343E-06   9.10869E-06
  -4.89283E+00   5.85013E-01  -5.48615E-01   1.34681E-01   2.08344E-06   7.14790E-06   9.23135E-06
  -4.87959E+00   5.89157E-01  -2.80498E-01   1.21895E-01   3.33213E-06   5.93019E-06   9.26232E-06
  -4.86651E+00   5.90568E-01   1.04644E-02   1.06268E-01   4.64361E-06   4.54744E-06   9.19105E-06
  -4.85361E+00   5.89210E-01   3.03258E-01   8.82364E-02   5.87648E-06   3.14166E-06   9.01814E-06
  -4.84087E+00   5.85230E-01   5.75375E-01   6.82674E-02   6.89614E-06   1.85878E-06   8.75492E-06
  -4.82829E+00   5.78977E-01   8.01327E-01   4.68624E-02   7.58565E-06   8.36639E-07   8.42229E-06
  -4.81587E+00   5.71032E-01   9.52420E-01   2.45721E-02   7.85719E-06   1.91477E-07   8.04867E-06
  -4.80360E+00   5.62228E-01   9.99216E-01   2.00579E-03   7.66423E-06   3.00573E-09   7.66724E-06
  -4.79148E+00   5.53632E-01   9.18030E-01  -2.01673E-02   7.01263E-06   2.99697E-07   7.31232E-06
  -4.77950E+00   5.46434E-01   7.01343E-01  -4.12310E-02   5.96771E-06   1.04758E-06   7.01529E-06
  -4.76767E+00   5.41749E-01   3.68475E-01  -6.04549E-02   4.65303E-06   2.14729E-06   6.80032E-06
  -4.75597E+00   5.40347E-01  -3.08496E-02  -7.71452E-02   3.23735E-06   3.44345E-06   6.68081E-06
  -4.74441E+00   5.42436E-01  -4.26262E-01  -9.07052E-02   1.90977E-06   4.74751E-06   6.65728E-06
  -4.73298E+00   5.47590E-01  -7.47536E-01  -1.00689E-01   8.47943E-07   5.86939E-06   6.71734E-06
  -4.72168E+00   5.54873E-01  -9.45019E-01  -1.06834E-01   1.87973E-07   6.64983E-06   6.83780E-06
  -4.71051E+00   5.63091E-01  -9.98907E-01  -1.09062E-01   3.81877E-09   6.98474E-06   6.98856E-06
  -4.69946E+00   5.71055E-01  -9.15909E-01  -1.07461E-01   3.00087E-07   6.83709E-06   7.13717E-06
  -4.68853E+00   5.77760E-01  -7.19603E-01  -1.02248E-01   1.01692E-06   6.23651E-06   7.25343E-06
  -4.67772E+00   5.82472E-01  -4.41305E-01  -9.37312E-02   2.04291E-06   5.27024E-06   7.31315E-06
  -4.66703E+00   5.84742E-01  -1.14678E-01  -8.22891E-02   3.23180E-06   4.06905E-06   7.30085E-06
  -4.65644E+00   5.84391E-01   2.25928E-01  -6.83487E-02   4.42024E-06   2.79102E-06   7.21126E-06
  -4.64597E+00   5.81501E-01   5.44897E-01  -5.23824E-02   5.44544E-06   1.60414E-06   7.04958E-06
  -4.63561E+00   5.76415E-01   8.04439E-01  -3.49114E-02   6.16283E-06   6.67912E-07   6.83075E-06
  -4.62535E+00   5.69754E-01   9.65434E-01  -1.65119E-02   6.46380E-06   1.13677E-07   6.57747E-06
  -4.61520E+00   5.62412E-01   9.92183E-01   2.18034E-03   6.29272E-06   2.46919E-08   6.31741E-06
  -4.60515E+00   5.55491E-01   8.62315E-01   2.04749E-02   5.66081E-06   4.18515E-07   6.07933E-06
  -4.59520E+00   5.50152E-01   5.80014E-01   3.76484E-02   4.65224E-06   1.23662E-06   5.88887E-06
  -4.58535E+00   5.47368E-01   1.85692E-01   5.29848E-02   3.41736E-06   2.34697E-06   5.76433E-06
  -4.57559E+00   5.47659E-01  -2.47272E-01   6.58315E-02   2.15036E-06   3.56315E-06   5.71351E-06
  -4.56593E+00   5.50932E-01  -6.32187E-01   7.56589E-02   1.05422E-06   4.67813E-06   5.73235E-06
  -4.55636E+00   5.56504E-01  -8.96110E-01   8.21050E-02   3.01578E-07   5.50413E-06   5.80571E-06
  -4.54688E+00   5.63305E-01  -9.98991E-01   8.49956E-02   2.98313E-09   5.90737E-06   5.91035E-06
  -4.53749E+00   5.70153E-01  -9.36830E-01   8.43348E-02   1.90115E-07   5.82907E-06   6.01918E-06
  -4.52819E+00   5.75986E-01  -7.32823E-01   8.02782E-02   8.15667E-07   5.29014E-06   6.10581E-06
  -4.51897E+00   5.79999E-01  -4.25520E-01   7.30985E-02   1.76614E-06   4.38251E-06   6.14865E-06
  -4.50984E+00   5.81698E-01  -6.02500E-02   6.31570E-02   2.88219E-06   3.25176E-06   6.13396E-06
  -4.50079E+00   5.80908E-01   3.14818E-01   5.08845E-02   3.98230E-06   2.07527E-06   6.05757E-06
  -4.49182E+00   5.77768E-01   6.49657E-01   3.67732E-02   4.88732E-06   1.03794E-06   5.92526E-06
  -4.48293E+00   5.72735E-01   8.93391E-01   2.13763E-02   5.44518E-06   3.06595E-07   5.75177E-06
  -4.47412E+00   5.66575E-01   9.98541E-01   5.30936E-03   5.55454E-06   4.05425E-09   5.55859E-06
  -4.46539E+00   5.60313E-01   9.30960E-01  -1.07536E-02   5.18518E-06   1.85392E-07   5.37057E-06
  -4.45673E+00   5.55099E-01   6.84713E-01  -2.60974E-02   4.39018E-06   8.21603E-07   5.21178E-06
  -4.44815E+00   5.51972E-01   2.95320E-01  -4.00021E-02   3.30384E-06   1.79735E-06   5.10119E-06
  -4.43964E+00   5.51585E-01  -1.59897E-01  -5.17960E-02   2.12084E-06   2.92816E-06   5.04900E-06
  -4.43120E+00   5.53997E-01  -5.81290E-01  -6.09165E-02   1.05821E-06   3.99640E-06   5.05461E-06
  -4.42283E+00   5.58652E-01  -8.78840E-01  -6.69611E-02   3.09376E-07   4.79750E-06   5.10688E-06
  -4.41453E+00   5.64551E-01  -9.98498E-01  -6.97140E-02   3.89519E-09   5.18257E-06   5.18647E-06
  -4.40630E+00   5.70535E-01  -9.30173E-01  -6.91451E-02   1.83991E-07   5.08588E-06   5.26987E-06
  -4.39814E+00   5.75535E-01  -6.99479E-01  -6.53863E-02   8.01482E-07   4.53246E-06   5.33394E-06
  -4.39004E+00   5.78748E-01  -3.53817E-01  -5.86998E-02   1.73178E-06   3.62824E-06   5.36002E-06
  -4.38201E+00   5.79704E-01   4.87539E-02  -4.94497E-02   2.79862E-06   2.53842E-06   5.33703E-06
  -4.37404E+00   5.78291E-01   4.45526E-01  -3.80825E-02   3.80399E-06   1.45913E-06   5.26313E-06
  -4.36613E+00   5.74762E-01   7.72238E-01  -2.51171E-02   4.55980E-06   5.86010E-07   5.14581E-06
  -4.35829E+00   5.69720E-01   9.67404E-01  -1.11418E-02   4.91913E-06   8.14998E-08   5.00063E-06
  -4.35051E+00   5.64082E-01   9.81846E-01   3.19063E-03   4.80436E-06   4.40087E-08   4.84837E-06
  -4.34279E+00   5.58963E-01   7.94591E-01   1.71773E-02   4.22740E-06   4.83868E-07   4.71127E-06
  -4.33512E+00   5.55460E-01   4.29872E-01   3.00964E-02   3.29487E-06   1.31375E-06   4.60862E-06
  -4.32752E+00   5.54370E-01  -3.70684E-02   4.12572E-02   2.19201E-06   2.36078E-06   4.55279E-06
  -4.31997E+00   5.55931E-01  -4.96530E-01   5.00613E-02   1.14451E-06   3.40197E-06   4.54647E-06
  -4.31248E+00   5.59748E-01  -8.39875E-01   5.60592E-02   3.66860E-07   4.21532E-06   4.58218E-06
  -4.30505E+00   5.64917E-01  -9.94416E-01   5.89860E-02   1.29670E-08   4.63106E-06   4.64403E-06
  -4.29767E+00   5.70302E-01  -9.38986E-01   5.87690E-02   1.43730E-07   4.56766E-06   4.71139E-06
  -4.29034E+00   5.74816E-01  -6.98234E-01   5.55089E-02   7.18706E-07   4.04463E-06   4.76334E-06
  -4.28307E+00   5.77629E-01  -3.26924E-01   4.94509E-02   1.60962E-06   3.17325E-06   4.78287E-06
  -4.27585E+00   5.78264E-01   1.04464E-01   4.09552E-02   2.62870E-06   2.13144E-06   4.76014E-06
  -4.26868E+00   5.76642E-01   5.18802E-01   3.04759E-02   3.56472E-06   1.12940E-06   4.69412E-06
  -4.26156E+00   5.73080E-01   8.38415E-01   1.85489E-02   4.22166E-06   3.71058E-07   4.59272E-06
  -4.25449E+00   5.68274E-01   9.93345E-01   5.78464E-03   4.45627E-06   1.48782E-08   4.47115E-06
  -4.24748E+00   5.63223E-01   9.36021E-01  -7.14299E-03   4.20978E-06   1.39120E-07   4.34890E-06
  -4.24051E+00   5.59058E-01   6.61333E-01  -1.95193E-02   3.52675E-06   7.18936E-07   4.24568E-06
  -4.23359E+00   5.56778E-01   2.22143E-01  -3.06303E-02   2.55246E-06   1.62457E-06   4.17703E-06
  -4.22671E+00   5.56948E-01  -2.75361E-01  -3.98207E-02   1.50388E-06   2.64683E-06   4.15071E-06
  -4.21989E+00   5.59506E-01  -7.03252E-01  -4.65570E-02   6.17962E-07   3.54693E-06   4.16489E-06
  -4.21311E+00   5.63782E-01  -9.56172E-01  -5.04774E-02   9.22277E-08   4.11643E-06   4.20865E-06
  -4.20637E+00   5.68720E-01  -9.82703E-01  -5.14151E-02   3.68833E-08   4.22787E-06   4.26475E-06
  -4.19969E+00   5.73192E-01  -7.90365E-01  -4.93931E-02   4.52162E-07   3.86165E-06   4.31381E-06
  -4.19304E+00   5.76253E-01  -4.31371E-01  -4.45992E-02   1.23355E-06   3.10514E-06   4.33870E-06
  -4.18644E+00   5.77307E-01   1.60234E-02  -3.73559E-02   2.19880E-06   2.12945E-06   4.32826E-06
  -4.17988E+00   5.76172E-01   4.61755E-01  -2.80957E-02   3.12778E-06   1.15171E-06   4.27949E-06
  -4.17337E+00   5.73101E-01   8.14014E-01  -1.73434E-02   3.80771E-06   3.90393E-07   4.19810E-06
  -4.16690E+00   5.68756E-01   9.90570E-01  -5.70538E-03   4.07787E-06   1.93189E-08   4.09719E-06
  -4.16046E+00   5.64124E-01   9.36488E-01   6.14481E-03   3.86753E-06   1.26846E-07   3.99438E-06
  -4.15407E+00   5.60331E-01   6.47152E-01   1.74926E-02   3.21835E-06   6.89425E-07   3.90778E-06
  -4.14773E+00   5.58359E-01   1.84735E-01   2.76265E-02   2.28159E-06   1.57006E-06   3.85165E-06
  -4.14142E+00   5.58732E-01  -3.29701E-01   3.58986E-02   1.28455E-06   2.54822E-06   3.83278E-06
  -4.13515E+00   5.61332E-01  -7.54735E-01   4.17892E-02   4.71985E-07   3.37680E-06   3.84878E-06
  -4.12892E+00   5.65436E-01  -9.79294E-01   4.49562E-02   4.02601E-08   3.84854E-06   3.88880E-06
  -4.12272E+00   5.69970E-01  -9.55981E-01   4.52572E-02   8.66377E-08   3.84977E-06   3.93641E-06
  -4.11657E+00   5.73824E-01  -7.03873E-01   4.27416E-02   5.88391E-07   3.38551E-06   3.97390E-06
  -4.11045E+00   5.76125E-01  -2.90837E-01   3.76260E-02   1.41358E-06   2.57303E-06   3.98661E-06
  -4.10437E+00   5.76387E-01   1.87865E-01   3.02637E-02   2.35570E-06   1.61057E-06   3.96627E-06
  -4.09833E+00   5.74577E-01   6.26329E-01   2.11208E-02   3.18179E-06   7.31059E-07   3.91285E-06
  -4.09233E+00   5.71120E-01   9.22063E-01   1.07587E-02   3.68504E-06   1.49423E-07   3.83446E-06
  -4.08636E+00   5.66845E-01   9.93822E-01  -1.81113E-04   3.73382E-06   1.15704E-08   3.74539E-06
  -4.08042E+00   5.62838E-01   8.06349E-01  -1.09994E-02   3.30800E-06   3.54637E-07   3.66264E-06
  -4.07452E+00   5.60179E-01   3.94429E-01  -2.09771E-02   2.51111E-06   1.09052E-06   3.60163E-06
  -4.06866E+00   5.59620E-01  -1.32738E-01  -2.94324E-02   1.54897E-06   2.02312E-06   3.57209E-06
  -4.06283E+00   5.61312E-01  -6.22236E-01  -3.57869E-02   6.75336E-07   2.90011E-06   3.57544E-06
  -4.05703E+00   5.64746E-01  -9.33587E-01  -3.96254E-02   1.19689E-07   3.48471E-06   3.60439E-06
  -4.05127E+00   5.68944E-01  -9.87700E-01  -4.07309E-02   2.24178E-08   3.62271E-06   3.64513E-06
  -4.04553E+00   5.72781E-01  -7.83246E-01  -3.90887E-02   3.98953E-07   3.28220E-06   3.68115E-06
  -4.03984E+00   5.75294E-01  -3.83020E-01  -3.48662E-02   1.14070E-06   2.55700E-06   3.69770E-06
  -4.03417E+00   5.75895E-01   1.10896E-01  -2.83840E-02   2.04712E-06   1.63841E-06   3.68552E-06
  -4.02854E+00   5.74463E-01   5.79485E-01  -2.00881E-02   2.87709E-06   7.65982E-07   3.64307E-06
  -4.02293E+00   5.71365E-01   9.05669E-01  -1.05292E-02   3.40811E-06   1.68703E-07   3.57682E-06
  -4.01736E+00   5.67399E-01   9.96086E-01  -3.44186E-04   3.49271E-06   6.84907E-09   3.49956E-06
  -4.01182E+00   5.63641E-01   8.09553E-01   9.76921E-03   3.10074E-06   3.26339E-07   3.42708E-06
  -4.00631E+00   5.61169E-01   3.83853E-01   1.90926E-02   2.33449E-06   1.03941E-06   3.37390E-06
  -4.00083E+00   5.60725E-01  -1.60503E-01   2.69459E-02   1.40579E-06   1.94333E-06   3.34912E-06
  -3.99538E+00   5.62433E-01  -6.56340E-01   3.27562E-02   5.76288E-07   2.77754E-06   3.35383E-06
  -3.98996E+00   5.65757E-01  -9.53546E-01   3.61183E-02   7.85257E-08   3.30228E-06   3.38080E-06
  -3.98457E+00   5.69696E-01  -9.72799E-01   3.68299E-02   4.64689E-08   3.37028E-06   3.41675E-06
  -3.97921E+00   5.73134E-01  -7.21750E-01   3.48943E-02   4.79458E-07   2.96678E-06   3.44623E-06
  -3.97388E+00   5.75156E-01  -2.78129E-01   3.05002E-02   1.24742E-06   2.20866E-06   3.45608E-06
  -3.96857E+00   5.75255E-01   2.38875E-01   2.39921E-02   2.13019E-06   1.30872E-06   3.43891E-06
  -3.96330E+00   5.73428E-01   6.94914E-01   1.58424E-02   2.87717E-06   5.17892E-07   3.39506E-06
  -3.95805E+00   5.70171E-01   9.64688E-01   6.62907E-03   3.27356E-06   5.88362E-08   3.33239E-06
  -3.95282E+00   5.66395E-01   9.60724E-01  -2.98717E-03   3.20005E-06   6.41005E-08   3.26415E-06
  -3.94763E+00   5.63211E-01   6.66928E-01  -1.22954E-02   2.67141E-06   5.33778E-07   3.20518E-06
  -3.94246E+00   5.61604E-01   1.61208E-01  -2.05850E-02   1.83916E-06   1.32850E-06   3.16766E-06
  -3.93732E+00   5.62084E-01  -3.98034E-01  -2.72120E-02   9.50302E-07   2.20702E-06   3.15733E-06
  -3.93221E+00   5.64484E-01  -8.29217E-01  -3.16691E-02   2.70842E-07   2.90093E-06   3.17178E-06
  -3.92712E+00   5.68025E-01  -9.99479E-01  -3.36388E-02   8.33926E-10   3.20042E-06   3.20125E-06
  -3.92205E+00   5.71610E-01  -8.68140E-01  -3.30151E-02   2.13071E-07   3.01871E-06   3.23178E-06
  -3.91702E+00   5.74195E-01  -4.85931E-01  -2.98956E-02   8.35220E-07   2.41422E-06   3.24944E-06
  -3.91200E+00   5.75067E-01   3.30257E-02  -2.45544E-02   1.67583E-06   1.56868E-06   3.24451E-06
  -3.90702E+00   5.74004E-01   5.44087E-01  -1.74123E-02   2.48145E-06   7.32684E-07   3.21414E-06
  -3.90205E+00   5.71321E-01   9.02104E-01  -9.01028E-03   3.00830E-06   1.54828E-07   3.16313E-06
  -3.89711E+00   5.67804E-01   9.93518E-01   1.52214E-05   3.09243E-06   1.00548E-08   3.10249E-06
  -3.89220E+00   5.64530E-01   7.73928E-01   8.96410E-03   2.70186E-06   3.44328E-07   3.04618E-06
  -3.88731E+00   5.62552E-01   2.99011E-01   1.71199E-02   1.95296E-06   1.05388E-06   3.00684E-06
  -3.88244E+00   5.62530E-01  -2.78474E-01   2.38154E-02   1.07932E-06   1.91245E-06   2.99177E-06
  -3.87760E+00   5.64461E-01  -7.62043E-01   2.85052E-02   3.57004E-07   2.64357E-06   3.00057E-06
  -3.87278E+00   5.67682E-01  -9.91985E-01   3.08267E-02   1.21238E-08   3.01324E-06   3.02537E-06
  -3.86799E+00   5.71136E-01  -9.03861E-01   3.06304E-02   1.46776E-07   2.90662E-06   3.05339E-06
  -3.86321E+00   5.73746E-01  -5.37718E-01   2.79784E-02   7.09887E-07   2.36134E-06   3.07123E-06
  -3.85846E+00   5.74743E-01  -1.07402E-02   2.31202E-02   1.51800E-06   1.55097E-06   3.06897E-06
  -3.85373E+00   5.73853E-01   5.20610E-01   1.64622E-02   2.31376E-06   7.29438E-07   3.04320E-06
  -3.84903E+00   5.71356E-01   8.96808E-01   8.53871E-03   2.84328E-06   1.54683E-07   2.99796E-06
  -3.84434E+00   5.68024E-01   9.93155E-01  -1.58826E-05   2.93341E-06   1.00740E-08   2.94348E-06
  -3.83968E+00   5.64934E-01   7.62341E-01  -8.50121E-03   2.54920E-06   3.43771E-07   2.89297E-06
  -3.83504E+00   5.63130E-01   2.67684E-01  -1.62017E-02   1.81174E-06   1.04661E-06   2.85835E-06
  -3.83042E+00   5.63241E-01  -3.23095E-01  -2.24547E-02   9.63335E-07   1.88296E-06   2.84629E-06
  -3.82583E+00   5.65220E-01  -7.99810E-01  -2.67255E-02   2.85866E-07   2.57008E-06   2.85595E-06
  -3.82125E+00   5.68358E-01  -9.98615E-01  -2.86678E-02   1.99397E-09   2.87731E-06   2.87930E-06
  -3.81669E+00   5.71582E-01  -8.62872E-01  -2.81535E-02   1.99109E-07   2.70488E-06   2.90399E-06
  -3.81216E+00   5.73842E-01  -4.48951E-01  -2.52684E-02   8.03842E-07   2.11365E-06   2.91750E-06
